"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
1537	9.107590626892380e-01	1.236967352576310e-01	1.222142897784392e+00	2.430263357552980e+02	-1.636729938577442e+01	2.769024167293313e+05	1.010518420930643e+05	2.880398603951259e+02	-1.106356522519391e-02	5.857858869029341e-01	
1538	3.254261499223527e-01	2.221163725851206e-01	1.173456335168064e+00	2.678017766643086e+02	5.569856907774625e+00	2.689610187773004e+05	9.535577782266554e+04	2.830808066183131e+02	-2.417681393281324e-01	6.767626380681061e-01	
1539	2.339947204318358e-02	1.123824267092320e-01	1.209735625299780e+00	2.541108311626960e+02	5.361933423011037e+01	2.765847710181368e+05	9.948315015777970e+04	2.864767650246639e+02	-7.459943624920709e-02	6.327008531416503e-01	
1540	5.114715216003507e-01	-2.265628643738363e-01	1.206730943446980e+00	2.571414039460936e+02	1.049202600541035e+01	2.752385727409788e+05	9.911837002738680e+04	2.861370185675507e+02	-8.937392625291928e-02	6.289076958276749e-01	
1541	-2.132007959141666e-02	4.861998294849299e-02	1.292864022837469e+00	2.126640921682788e+02	6.629300708267172e+01	2.924432620223543e+05	1.093012030674890e+05	2.945116217664436e+02	3.230557880476263e-01	5.008167832429625e-01	
1542	1.003355871297653e+00	2.985459498269304e-02	1.255693525863367e+00	2.180824129213813e+02	-9.437919975636513e+00	2.821938228214177e+05	1.052882548068226e+05	2.920966776957457e+02	1.605215406400977e-01	5.073774323335658e-01	
1543	5.415183605674531e-01	-2.247590662477916e-01	1.208353087404355e+00	2.565100048650163e+02	1.150508573328915e+01	2.755073796866840e+05	9.929061999406347e+04	2.862494835421112e+02	-8.239738011247275e-02	6.265066079562981e-01	
1544	9.995046653409949e-01	5.676269289461491e-03	1.274475411973690e+00	1.945566841231324e+02	-1.176413667770755e+01	2.859649535933382e+05	1.084242032983712e+05	2.963637788768197e+02	2.875351463171320e-01	4.431449143755637e-01	
1545	1.003162981448704e+00	1.622231748316963e-02	1.263251378496664e+00	2.106590540905531e+02	-8.612886658107785e+00	2.837991802128542e+05	1.064820516014321e+05	2.936411894700239e+02	2.088732389341512e-01	4.858427213864379e-01	
1546	1.004744969307043e+00	1.704504768127197e-02	1.261947144995226e+00	2.112525029028174e+02	-7.303823993246841e+00	2.835624845540855e+05	1.063437200924087e+05	2.935628048418783e+02	2.032704735229300e-01	4.876640614094364e-01	
1547	1.000871730690650e+00	-3.047332231898920e-03	1.277106280226187e+00	2.040565553437618e+02	1.240812482295254e+01	2.892584671815844e+05	1.091584281659893e+05	2.977560387628973e+02	3.172730543424855e-01	4.627493347254079e-01	
1548	-2.856097068758909e-02	2.034735438629829e-02	1.343130451301114e+00	1.841702369673657e+02	5.056670193795874e+01	3.018234364298005e+05	1.152979337920371e+05	2.990430230409420e+02	5.659380910101307e-01	4.101736396329320e-01	
1549	3.526084376555196e-01	2.247169315400591e-01	1.173550717944213e+00	2.673039948931968e+02	3.738813560909595e+00	2.688555064648741e+05	9.536285604046819e+04	2.830790511290274e+02	-2.414814541458643e-01	6.753724698938535e-01	
1550	1.001462988178407e+00	1.736698305554182e-04	1.282714921952476e+00	1.820051554960318e+02	9.364370221046422e-01	2.886049805973320e+05	1.102768923442489e+05	2.994916491796205e+02	3.625735969005685e-01	4.089950835831438e-01	
1551	1.001462988026317e+00	-1.736708399646902e-04	1.282810643692366e+00	1.916063225965928e+02	2.965802871130614e+00	2.899435771433505e+05	1.102522244091052e+05	2.994023129323266e+02	3.615744850224086e-01	4.306484416428821e-01	
1552	-5.442728986633696e-03	-7.954334292357018e-02	1.282112622185870e+00	2.201798439191158e+02	-4.149186423832725e+01	2.897599618631989e+05	1.080730442182873e+05	2.936442860633462e+02	2.733123422602788e-01	5.087088050199191e-01	
1553	-1.479910396725132e-02	-6.379939532592624e-02	1.302426597929106e+00	2.096292167245273e+02	-3.961596237559395e+01	2.936865681884505e+05	1.104855450419781e+05	2.955170556299565e+02	3.710245429362727e-01	4.753115068624350e-01	
1554	4.034582225033711e-01	-2.274415435722870e-01	1.199839465229717e+00	2.592967672942867e+02	5.853408733786623e+00	2.739871343864747e+05	9.838184103539362e+04	2.856420543880396e+02	-1.192051569669573e-01	6.380058620304665e-01	
1555	9.961580791573427e-01	-5.010698655781559e-02	1.251575169221149e+00	2.279746535557792e+02	1.608655496511760e+01	2.818855985949089e+05	1.044077619432036e+05	2.906070818119775e+02	1.248594200145402e-01	5.343258735672420e-01	
1556	9.995658535834643e-01	-4.332699637164717e-02	1.253537080327261e+00	2.264144063323637e+02	1.572540528022689e+01	2.822682443082536e+05	1.046888297458538e+05	2.909333483376856e+02	1.362433554173478e-01	5.295003425770202e-01	
1557	4.215907024443741e-04	-8.770008344411692e-02	1.271356348086216e+00	2.252522879381448e+02	-4.126409182168700e+01	2.876620143682676e+05	1.068151409583314e+05	2.926819011352036e+02	2.223641748811016e-01	5.251975922395424e-01	
1558	6.146761246645337e-03	-9.433969002895709e-02	1.263145702857868e+00	2.292189332661478e+02	-4.164409652458339e+01	2.860672780212994e+05	1.058331994901929e+05	2.918762931253033e+02	1.825931369421183e-01	5.385182327991909e-01	
1559	1.000843761046142e+00	2.063361735098541e-03	1.283294648526169e+00	1.823467082587305e+02	-7.880064192393843e+00	2.877647859407512e+05	1.099142123049594e+05	2.983718272766811e+02	3.478841657375930e-01	4.107229205681966e-01	
1560	9.961580926385560e-01	5.010696597321194e-02	1.247642155489277e+00	2.211958107907398e+02	-1.272491187210393e+01	2.802772558329846e+05	1.042417373041756e+05	2.910596117785312e+02	1.181350149131796e-01	5.192356352973827e-01	
1561	9.868989399843466e-01	6.363663078062951e-02	1.242987118067624e+00	2.236218491438303e+02	-1.451881777355082e+01	2.793788937900809e+05	1.036714210843504e+05	2.905512640821262e+02	9.503580915411923e-02	5.275951631386310e-01	
1562	2.947990600354636e-01	2.181943378248914e-01	1.173008235365650e+00	2.684454621158112e+02	8.045245402842131e+00	2.689919104868537e+05	9.529886381696964e+04	2.830199220340619e+02	-2.440732961559443e-01	6.788793649982086e-01	
1563	7.057865639752761e-01	-1.997445355108304e-01	1.217676493188019e+00	2.529403808429513e+02	1.565953279890931e+01	2.770712075895882e+05	1.002798590642398e+05	2.868878382381560e+02	-4.233077139159976e-02	6.129316286348945e-01	
1564	5.126674098987001e-02	-1.342184672218033e-01	1.222293420354127e+00	2.467016699965309e+02	-3.366651551733984e+01	2.780656170989740e+05	1.010821771401560e+05	2.880908458386571e+02	-9.834921412998137e-03	5.986731804919424e-01	
1565	1.002737847000657e+00	-3.683009005947820e-02	1.255332479033903e+00	2.250441208536516e+02	1.508831989302262e+01	2.827540933681221e+05	1.049966110569805e+05	2.913713603556163e+02	1.487092534356244e-01	5.250619624492691e-01	
1566	-1.838423131990510e-02	-5.608184400584910e-02	1.313179176139583e+00	2.038094569043708e+02	-3.753287119549558e+01	2.957594522546881e+05	1.117628591565144e+05	2.964857751776055e+02	4.227588975363735e-01	4.571847223471721e-01	
1567	-2.856100106035355e-02	-2.034740765969063e-02	1.359563755257210e+00	1.752819099957685e+02	-1.015583454513452e+01	3.046703235718319e+05	1.173333087808785e+05	3.006436843540681e+02	6.483757703707184e-01	3.715270019982044e-01	
1568	6.657508621928597e-02	-1.445215534752187e-01	1.214547217613095e+00	2.496027498001438e+02	-3.085608438127054e+01	2.765307328954670e+05	1.001962912549512e+05	2.873873107103215e+02	-4.571547264064089e-02	6.093203548944416e-01	
1569	7.936678023596005e-02	-1.528513563603151e-01	1.208767236556710e+00	2.519611376998044e+02	-2.824367293302938e+01	2.754011536334776e+05	9.952448158437315e+04	2.868253877399632e+02	-7.292541209557156e-02	6.177955498456312e-01	
1570	1.002737856939546e+00	3.683007395779633e-02	1.252802159156672e+00	2.195006948430350e+02	-1.045097949321436e+01	2.815200744563452e+05	1.048989469627177e+05	2.916882806982372e+02	1.447536180701411e-01	5.123146508893589e-01	
1571	-2.394896433168205e-02	9.897914075074562e-03	1.364400624794606e+00	1.664791964882919e+02	4.413626667071843e+01	3.057054302499498e+05	1.179339869174230e+05	3.011115513488807e+02	6.727047082277946e-01	3.628737141007496e-01	
1572	-1.737273176166252e-02	-1.838791787075883e-03	1.398141555369620e+00	1.401024882038245e+02	2.044498705319186e+01	3.118883835044409e+05	1.218877317908575e+05	3.036960873121182e+02	8.328410732399687e-01	2.898690912474717e-01	
1573	1.003355862964894e+00	-2.985460831105109e-02	1.257101585405299e+00	2.236451519979353e+02	1.465206668051449e+01	2.832974204491595e+05	1.053272771893140e+05	2.918776417006661e+02	1.621020428440403e-01	5.205589252798889e-01	
1574	7.355954427724483e-01	-1.924290771001280e-01	1.219395932515480e+00	2.523465253849086e+02	1.621919007362118e+01	2.773873375674212e+05	1.004674749173426e+05	2.870192930472587e+02	-3.473186916186502e-02	6.105811629431557e-01	
1575	7.617809012623560e-01	-1.852434919658326e-01	1.220790652626647e+00	2.518279491234210e+02	1.665491672063093e+01	2.776589727695349e+05	1.006285973139901e+05	2.871511560059923e+02	-2.820601690100107e-02	6.085641022301030e-01	
1576	-1.915773756496333e-02	-1.472277614036979e-08	1.392922365306426e+00	1.484834577130576e+02	2.768055188568571e+01	3.111682269289794e+05	1.211916523389928e+05	3.030931633305927e+02	8.046481481146691e-01	3.106938165329637e-01	
1577	-2.394898978005580e-02	-9.897951534322044e-03	1.373997294302227e+00	1.599597725241202e+02	1.421002024231582e+00	3.072538026796969e+05	1.191767469141950e+05	3.021593199703107e+02	7.230395363050386e-01	3.340990138814671e-01	
1578	1.000843759681498e+00	-2.063363821362875e-03	1.280370875310088e+00	2.007036094930995e+02	1.139870773134705e+01	2.899785869545146e+05	1.096789092189737e+05	2.984129605397961e+02	3.383538136101506e-01	4.533785800081412e-01	
1579	-2.758721954209153e-02	-2.776847810174617e-02	1.351397793418455e+00	1.808670475508995e+02	-1.866122719792202e+01	3.031025983815367e+05	1.163481602238599e+05	2.999208513214577e+02	6.084748374658313e-01	3.875461865730753e-01	
1580	-2.611359438982936e-02	-3.477339096686642e-02	1.342329441102399e+00	1.865140306929821e+02	-2.529986230436920e+01	3.013544538454508e+05	1.152632611402566e+05	2.991314888706051e+02	5.645337635688801e-01	4.044190781988606e-01	
1581	-2.394093014993455e-02	-4.177748533298702e-02	1.332978178842053e+00	1.921136793665714e+02	-3.065576189189440e+01	2.995542242657528e+05	1.141430608828627e+05	2.983024496768074e+02	5.191629055476517e-01	4.215197891506069e-01	
1582	5.403703838511749e-01	2.248857942664119e-01	1.179724076223713e+00	2.628788922293095e+02	-6.259150825261217e+00	2.693898014814153e+05	9.603377465313706e+04	2.835788923983141e+02	-2.143076047218179e-01	6.602562890918134e-01	
1583	9.812999040106307e-01	7.032225475554317e-02	1.240880370735264e+00	2.252321224414368e+02	-1.514217547741618e+01	2.790655083819847e+05	1.034128742262369e+05	2.903187194948217e+02	8.456402724381079e-02	5.325903497866876e-01	
1584	-2.611358499136490e-02	3.477342310959691e-02	1.317500773484858e+00	1.984902702853533e+02	6.125082070797495e+01	2.970200481699599e+05	1.122577308273602e+05	2.968217529723412e+02	4.428024140134291e-01	4.565024019625692e-01	
1585	9.107590645221819e-01	-1.236967386330942e-01	1.231760876560004e+00	2.471484457657833e+02	1.745970015726505e+01	2.800909414426854e+05	1.020689881752826e+05	2.886674056257503e+02	3.013334593294123e-02	5.905610098279861e-01	
1586	9.294160385802701e-01	-1.126441197498025e-01	1.234543764707561e+00	2.451290315088054e+02	1.742775580371858e+01	2.805068302062912e+05	1.024190418663815e+05	2.890044724372885e+02	4.431137902463604e-02	5.840929663779244e-01	
1587	9.569864464832513e-01	-9.310431986018182e-02	1.239503641203994e+00	2.404287580472913e+02	1.729741235951814e+01	2.809584136548488e+05	1.030078079824862e+05	2.895027435808377e+02	6.815785083642219e-02	5.701438735209365e-01	
1588	9.673849445009171e-01	-8.418459999838572e-02	1.241956190240856e+00	2.378116526672743e+02	1.718663355491692e+01	2.811024734930987e+05	1.032861153422591e+05	2.897116852906749e+02	7.942998153195897e-02	5.626342933869829e-01	
1589	9.812998702030268e-01	-7.032229257594574e-02	1.245657350352536e+00	2.335817789044033e+02	1.694267634868593e+01	2.812532382859907e+05	1.036951012671361e+05	2.899946529973152e+02	9.599491463904881e-02	5.507265194539215e-01	
1590	9.868989169889605e-01	-6.363666264021436e-02	1.247655790709920e+00	2.315852699360160e+02	1.675677437558093e+01	2.814049191354197e+05	1.039197560537816e+05	2.901574175327239e+02	1.050939845253547e-01	5.449847788697068e-01	
1591	8.541314703418189e-01	-1.516464615000575e-01	1.226483383018738e+00	2.499807513064179e+02	1.729146432005074e+01	2.789833020122437e+05	1.013543935383071e+05	2.878798422967315e+02	1.190510397110552e-03	6.006575268913323e-01	
1592	8.328124450492617e-01	-1.608437652347977e-01	1.224839007273684e+00	2.504021788510718e+02	1.725452645686685e+01	2.785683398012572e+05	1.011404378902317e+05	2.876578075598278e+02	-7.475218134548090e-03	6.026994386534344e-01	
1593	9.585221604322301e-02	-1.612682467341044e-01	1.203396827889173e+00	2.541774862963237e+02	-2.534858960296996e+01	2.743582667178075e+05	9.889921203395232e+04	2.862953632362114e+02	-9.825036253179156e-02	6.257793364974974e-01	
1594	1.131748658945001e-01	-1.688893503069176e-01	1.198652104469676e+00	2.560905017315771e+02	-2.249223177582603e+01	2.734407910138463e+05	9.834922266900717e+04	2.858302076352869e+02	-1.205262808110519e-01	6.327993897171627e-01	
1595	1.303249604510654e-02	-1.022430068165770e-01	1.255579650939736e+00	2.332727932101424e+02	-4.019375548047315e+01	2.846156351408212e+05	1.049210163798897e+05	2.911042632562793e+02	1.456474835968735e-01	5.511878489193947e-01	
1596	2.339950355905629e-02	-1.123825319261766e-01	1.243185078228006e+00	2.377288587421085e+02	-3.866470372674060e+01	2.821425234998650e+05	1.035245341942771e+05	2.900933956711852e+02	8.908652982597445e-02	5.674110173377551e-01	
1597	3.443201425884808e-01	-2.238772564721698e-01	1.195634724798668e+00	2.602887858309148e+02	2.431193438583235e+00	2.731425940447749e+05	9.792311408331587e+04	2.853100314886662e+02	-1.377847236791192e-01	6.429371420732024e-01	
1598	3.757708504904940e-01	-2.261910129563842e-01	1.197858175941170e+00	2.597820622330015e+02	4.334955207982413e+00	2.735934147168396e+05	9.816633012465216e+04	2.854877641417885e+02	-1.279338774512970e-01	6.403562024829125e-01	
1599	1.586061705628442e-01	-1.871660221270012e-01	1.192035702977678e+00	2.591302857465666e+02	-1.549533834672216e+01	2.721985548553064e+05	9.757294675295809e+04	2.851481137892028e+02	-1.519673594395300e-01	6.433093903337074e-01	
1600	9.995658645800166e-01	4.332696686768849e-02	1.250187190946461e+00	2.202963253691560e+02	-1.175005114800307e+01	2.808622972013834e+05	1.045591192778092e+05	2.913514721230978e+02	1.309897633112287e-01	5.156934754602117e-01	
1601	5.096202678678756e-01	2.266490879477946e-01	1.177902372897101e+00	2.636815505944694e+02	-4.921154204075204e+00	2.691151232665476e+05	9.583655142581633e+04	2.834341830477854e+02	-2.222956291720848e-01	6.633933469646724e-01	
1602	4.785064889047291e-01	2.274223304265929e-01	1.176487397365656e+00	2.645203488532084e+02	-3.445554725883984e+00	2.689390826790392e+05	9.567871229515939e+04	2.833077060667705e+02	-2.286885011072250e-01	6.663932789789034e-01	
1603	9.305680195290160e-01	1.118199316372955e-01	1.226330174024021e+00	2.391538959287502e+02	-1.652408140390192e+01	2.773969446307938e+05	1.015864844159470e+05	2.885751048141705e+02	1.059076020772796e-02	5.740185899507734e-01	
1604	8.906953715848984e-01	1.346545888647452e-01	1.218371920277217e+00	2.462010691673869e+02	-1.605603149162362e+01	2.764056866763885e+05	1.005697983842382e+05	2.875530930969347e+02	-3.058751777637360e-02	5.956947296380183e-01	
1605	8.709249121846321e-01	1.447002361192343e-01	1.214944161985473e+00	2.486207741178659e+02	-1.568381971095844e+01	2.758892438805377e+05	1.001398747242299e+05	2.871316525940153e+02	-4.800048051178998e-02	6.036068207407537e-01	
1606	8.513806641467847e-01	1.536106484188310e-01	1.212120278246205e+00	2.505078580674459e+02	-1.529099203378541e+01	2.754384603968587e+05	9.978235592196598e+04	2.867730809076905e+02	-6.248086891588817e-02	6.099091672806281e-01	
1607	8.312639142010355e-01	1.617524458945943e-01	1.209359357902162e+00	2.520589792756796e+02	-1.491987359135120e+01	2.749589090597972e+05	9.943974449441288e+04	2.864408643470118e+02	-7.635747207979600e-02	6.153751549516427e-01	
1608	8.077407881428920e-01	1.703797495976426e-01	1.206150099528889e+00	2.535054098206138e+02	-1.447788952655016e+01	2.743579961631921e+05	9.905222358269073e+04	2.860837682278075e+02	-9.205301950531390e-02	6.208654949629228e-01	
1609	7.807047471474251e-01	1.793692552151225e-01	1.202631968137494e+00	2.548948549222401e+02	-1.391092975601127e+01	2.736734870132257e+05	9.863234693711712e+04	2.857044261193610e+02	-1.090590535130811e-01	6.264217040116590e-01	
1610	7.515554503818778e-01	1.880560065622280e-01	1.199025824042359e+00	2.561359434925390e+02	-1.322980985188013e+01	2.729561221038297e+05	9.821009977305905e+04	2.853369145350090e+02	-1.261610993338128e-01	6.316735847320358e-01	
1611	7.212995334202746e-01	1.960375208065009e-01	1.195516908636968e+00	2.572707585113114e+02	-1.246519645158729e+01	2.722587344724075e+05	9.780475920340167e+04	2.849932740400155e+02	-1.425783866132804e-01	6.366162545572603e-01	
1612	6.900431576071814e-01	2.032602761856285e-01	1.192088052000762e+00	2.583463603414649e+02	-1.160465494793553e+01	2.715861348100787e+05	9.741422404153281e+04	2.846717594722245e+02	-1.583960185630108e-01	6.413730009656237e-01	
1613	6.579535708393357e-01	2.096760848874360e-01	1.188764555790631e+00	2.594060624668265e+02	-1.063768933743806e+01	2.709489204861486e+05	9.703927959809337e+04	2.843688759840566e+02	-1.735821881758588e-01	6.460397731048160e-01	
1614	6.263247412896618e-01	2.151250001866941e-01	1.185834736955366e+00	2.604110239205899e+02	-9.559899143451702e+00	2.704067194372492e+05	9.670994635405883e+04	2.841039811879934e+02	-1.869209923388970e-01	6.503395120467880e-01	
1615	2.324219683207021e-01	2.077649768981462e-01	1.172335452730843e+00	2.690145449682612e+02	1.378828864012684e+01	2.689998315708793e+05	9.522140357524068e+04	2.829521676288487e+02	-2.472106259383448e-01	6.813781693613906e-01	
1616	1.490767525347164e-01	1.832173331072568e-01	1.172504623188558e+00	2.688011273481245e+02	2.404877753120801e+01	2.691484433742593e+05	9.523599098107606e+04	2.829546834233639e+02	-2.466198002224189e-01	6.825593618599570e-01	
1617	1.279990055044644e-01	1.747003689588058e-01	1.173517133283791e+00	2.682777257701646e+02	2.777744487792509e+01	2.693673677191066e+05	9.534925428450461e+04	2.830467753425705e+02	-2.420323586244071e-01	6.814480755447573e-01	
1618	2.015671453291506e-01	2.004578400251043e-01	1.172099786756527e+00	2.691381976676700e+02	1.710512561368973e+01	2.690057102360540e+05	9.519242691539809e+04	2.829229368637305e+02	-2.483842517351343e-01	6.823436847416253e-01	
1619	1.744106028946490e-01	1.925825647133775e-01	1.172155780236419e+00	2.690642376126440e+02	2.053413873278469e+01	2.690535711889056e+05	9.519693404515747e+04	2.829228168046480e+02	-2.482017019249138e-01	6.827298109194021e-01	
1620	1.075666578951011e-01	1.664851391203414e-01	1.176196356019832e+00	2.674770776238331e+02	3.155719898776471e+01	2.699339789489071e+05	9.563894294868127e+04	2.832600210885909e+02	-2.302992571847621e-01	6.786830328014856e-01	
1621	1.303248380374620e-02	1.022430018725467e-01	1.219827260395390e+00	2.499853179857394e+02	5.735140630103682e+01	2.785837498766107e+05	1.006480641518385e+05	2.874335354892254e+02	-2.741756222040930e-02	6.186387508516981e-01	
1622	8.087201622253078e-01	-1.700770945487018e-01	1.223150595072857e+00	2.507820821258503e+02	1.720403434992028e+01	2.781408476946935e+05	1.009243927471762e+05	2.874395732023277e+02	-1.622557633795677e-02	6.046638188932824e-01	
1623	8.721625336982055e-01	-1.434204362093316e-01	1.227785682782634e+00	2.494235151355103e+02	1.733222852768343e+01	2.792978478322226e+05	1.015361736650701e+05	2.880902588305527e+02	8.553051396372588e-03	5.984773561887673e-01	
1624	8.908180935522085e-01	-1.343839848577096e-01	1.229430409290828e+00	2.486056749284352e+02	1.738273068763223e+01	2.796606047291242e+05	1.017608736223376e+05	2.883415449565838e+02	1.765395080365944e-02	5.954751776264324e-01	
1625	4.613620298914808e-01	-2.276012411405268e-01	1.203674351949609e+00	2.581669743512723e+02	8.515389422573493e+00	2.747041837796016e+05	9.879517019063306e+04	2.859282409008436e+02	-1.024643123772304e-01	6.330680898138267e-01	
1626	4.866974925475507e-01	-2.271878592514936e-01	1.205530190701142e+00	2.576552685377947e+02	9.546147984841491e+00	2.750457646432864e+05	9.898957064032787e+04	2.860498304849598e+02	-9.459061734444538e-02	6.307962736318871e-01	
1627	6.146768257607370e-03	9.433966829208705e-02	1.227705224832535e+00	2.461152789844071e+02	6.004960003679993e+01	2.800963099007916e+05	1.015834597126416e+05	2.882433131678943e+02	1.046825230495132e-02	6.062794352162355e-01	
1628	4.216243608636036e-04	8.770014157207469e-02	1.236148661526196e+00	2.424391009553675e+02	6.199252621651362e+01	2.817268260970869e+05	1.025592967484177e+05	2.890245119930923e+02	4.999204576047048e-02	5.939760314814528e-01	
1629	-5.442721372315169e-03	7.954341421314146e-02	1.246543750999879e+00	2.377257422451918e+02	6.390745319231784e+01	2.837267604549984e+05	1.037681908645247e+05	2.899926993419012e+02	9.895522260546742e-02	5.784663958934397e-01	
1630	-1.058056597417084e-02	7.132079703418097e-02	1.257481882746059e+00	2.321583437323853e+02	6.568997637976238e+01	2.858084205629752e+05	1.050647585608958e+05	2.910621114381353e+02	1.514693944945391e-01	5.610031998484655e-01	
1631	-1.479914370470912e-02	6.379934559694839e-02	1.268618072275378e+00	2.262899721936736e+02	6.658510877592798e+01	2.879096228397670e+05	1.063919847833331e+05	2.921516626815776e+02	2.052253118876926e-01	5.426408476500296e-01	
1632	9.153126329176588e-02	1.593336211577317e-01	1.179036558347085e+00	2.662736339534670e+02	3.501446145206716e+01	2.705007572307832e+05	9.596528606625648e+04	2.835418940401466e+02	-2.170815604774280e-01	6.747861943978378e-01	
1633	7.778801566238525e-02	1.517333366963110e-01	1.183240102478966e+00	2.649651473725656e+02	3.814046774197322e+01	2.713534549428875e+05	9.642867138669970e+04	2.838988595505556e+02	-1.983133184205449e-01	6.697898519076421e-01	
1634	6.657507312504783e-02	1.445215509806938e-01	1.185300990875190e+00	2.639857063942138e+02	4.119760285931655e+01	2.717785829003332e+05	9.666627396236746e+04	2.841035606364069e+02	-1.886898313208543e-01	6.670981972970608e-01	
1635	5.618207521509568e-02	1.376468300488496e-01	1.189358540432668e+00	2.620321101729259e+02	4.376393023917122e+01	2.725549480963423e+05	9.715405111553690e+04	2.845630219921215e+02	-1.689336602109341e-01	6.605078459096959e-01	
1636	4.635141529885282e-02	1.307901756649064e-01	1.194346225574218e+00	2.601340872934567e+02	4.685186080309356e+01	2.735506923996665e+05	9.772101610288642e+04	2.850283626491657e+02	-1.459701875869511e-01	6.538922792496838e-01	
1637	3.568080902225697e-02	1.225319438026761e-01	1.200498135656608e+00	2.576099502029564e+02	4.978627098270372e+01	2.747517125184984e+05	9.843185266568472e+04	2.856304570098799e+02	-1.171795632729986e-01	6.450787810617958e-01	
1638	4.463948716145906e-01	2.277613678673500e-01	1.175094779665134e+00	2.653327921321609e+02	-1.813423165028661e+00	2.687776896429103e+05	9.552825024980551e+04	2.831974062444700e+02	-2.347825829932769e-01	6.693213714063430e-01	
1639	4.120615126945803e-01	2.275371625879840e-01	1.173920098851566e+00	2.661553051792185e+02	7.521316462865410e-02	2.686711676633346e+05	9.539973219975586e+04	2.830994089047480e+02	-2.399878792458715e-01	6.721686913510647e-01	
1640	3.802370357115104e-01	2.264412283671076e-01	1.173450401869529e+00	2.668392738307310e+02	2.006412807152100e+00	2.687105175585275e+05	9.534782296535144e+04	2.830586224087152e+02	-2.420903305608112e-01	6.742333791720141e-01	
1641	9.730633416947837e-01	7.863867274975443e-02	1.237855098297547e+00	2.275388800487398e+02	-1.583932688342792e+01	2.786396708605001e+05	1.030502276061999e+05	2.900076745686877e+02	6.987594964252747e-02	5.397366618272194e-01	
1642	9.618514952889728e-01	8.884883412712133e-02	1.234220897535218e+00	2.310318865798029e+02	-1.622874086795472e+01	2.782154066102273e+05	1.025941846110012e+05	2.895744192127989e+02	5.140508976710104e-02	5.500712190323253e-01	
1643	5.743684406852163e-01	-2.218819038150371e-01	1.210282640921593e+00	2.557868624736709e+02	1.249785306196681e+01	2.758311286279277e+05	9.949479863722282e+04	2.863808135286725e+02	-7.412764426068677e-02	6.237181940323694e-01	
1644	6.084402402113027e-01	-2.177309808037314e-01	1.212238333407586e+00	2.550369438580281e+02	1.342609245612858e+01	2.761557032970464e+05	9.970134415100282e+04	2.865123491853732e+02	-6.576204434336841e-02	6.208626373876249e-01	
1645	6.416539442401213e-01	-2.125713843031236e-01	1.214118238345958e+00	2.543140529331095e+02	1.426069672153145e+01	2.764669362429241e+05	9.989934670947159e+04	2.866368420106858e+02	-5.774245507008383e-02	6.181249259388160e-01	
1646	1.868545408828611e-01	-1.963248169371775e-01	1.190299257715406e+00	2.601285306115888e+02	-1.180822422545346e+01	2.718976469865150e+05	9.736590935626280e+04	2.849581659175415e+02	-1.603528818213946e-01	6.464566674918933e-01	
1647	2.168765852641404e-01	-2.042998759532926e-01	1.189859459919883e+00	2.607159834363435e+02	-8.310762816486783e+00	2.718569875602355e+05	9.730583207346922e+04	2.848876010766155e+02	-1.627861591304624e-01	6.478983979856926e-01	
1648	2.479606511923456e-01	-2.107270975144016e-01	1.190411675282740e+00	2.609653389383951e+02	-5.169748705367752e+00	2.720120831914772e+05	9.735843438055746e+04	2.849093809013170e+02	-1.606556366718782e-01	6.479904896602552e-01	
1649	2.789218678064663e-01	-2.158447864304264e-01	1.191680018036384e+00	2.609462880478961e+02	-2.385150109324093e+00	2.723038041420073e+05	9.749250494823535e+04	2.849980688865999e+02	-1.552254498362755e-01	6.470529231772225e-01	
1650	3.111497161412404e-01	-2.203896001309377e-01	1.193475360639646e+00	2.606946719578544e+02	1.474934286088758e-01	2.726913517456792e+05	9.768766146659642e+04	2.851389861674211e+02	-1.473211321680427e-01	6.452702188389448e-01	
1651	-3.467026492104754e-02	2.492331180547798e-02	1.332051346714920e+00	1.926584288437724e+02	4.646395289328910e+01	2.997127475284804e+05	1.139880036449285e+05	2.981044965970236e+02	5.128827070911337e-01	4.298436210264451e-01	
1652	1.000386583376792e+00	-4.302696385670131e-03	1.274540718660044e+00	2.065079509871908e+02	1.428074784015723e+01	2.886663931393387e+05	1.087426491133811e+05	2.972189799383220e+02	3.004329829002834e-01	4.699286418716674e-01	
1653	1.006913910372632e+00	3.368516226983254e-02	1.254380453145719e+00	2.194610530012270e+02	-8.493341601667609e+00	2.819188416159275e+05	1.050768411297107e+05	2.918153116990999e+02	1.519587681673418e-01	5.112699749275488e-01	
1654	-3.039279344243258e-02	-4.817193412942310e-02	1.323818539379613e+00	1.988094430191645e+02	-2.610575083778176e+01	2.978197999288790e+05	1.130535670803710e+05	2.974994425262510e+02	4.750357342659196e-01	4.380552189122526e-01	
1655	1.003818954690950e+00	1.405319907604349e-02	1.264639088851095e+00	2.087297099876796e+02	-7.573167270235104e+00	2.841091154622210e+05	1.067443742774105e+05	2.940415746085065e+02	2.194979507292120e-01	4.804521233458089e-01	
1656	1.001358031961940e+00	5.820471666964796e-02	1.245798319217570e+00	2.225710354432384e+02	-1.158492724149139e+01	2.799387071707852e+05	1.040011461572704e+05	2.908176295672912e+02	1.083904833480847e-01	5.232981583483727e-01	
